Type;FSVA3044;
1419977427.5724256039;-87.00211334228515625;-92.919830322265625
1419979425.5744235516;-88.5403289794921875;-91.16292572021484375
1419981423.5764214993;-86.19301605224609375;-92.8564910888671875
1419983421.5784194469;-86.08489990234375;-88.23094940185546875
1419985419.5804173946;-86.82472991943359375;-98.45232391357421875
1419987417.5824153423;-83.2973785400390625;-87.37679290771484375
1419989415.58441329;-82.3518524169921875;-86.794708251953125
1419991413.5864112377;-84.63616180419921875;-88.114898681640625
1419993411.5884091854;-85.970733642578125;-92.08457183837890625
1419995409.5904071331;-83.6729583740234375;-88.50891876220703125
1419997407.5924050808;-84.8491363525390625;-86.62628173828125
1419999405.5944030285;-87.7032623291015625;-88.67673492431640625
1420001403.5964009762;-87.6458282470703125;-90.1574859619140625
1420003401.5983989239;-83.91472625732421875;-88.218292236328125
1420005399.6003968716;-83.98796844482421875;-90.82320404052734375
1420007397.6023948193;-81.35982513427734375;-90.25664520263671875
1420009395.604392767;-79.98284912109375;-93.404510498046875
1420011393.6063907146;-84.8944244384765625;-94.44925689697265625
1420013391.6083886623;-83.07898712158203125;-84.2080230712890625
1420015389.61038661;-81.2624359130859375;-83.59233856201171875
1420017387.6123845577;-81.08248138427734375;-92.02045440673828125
1420019385.6143825054;-84.59848785400390625;-90.13607025146484375
1420021383.6163804531;-89.9422607421875;-91.49721527099609375
1420023381.6183784008;-91.176116943359375;-95.89678192138671875
1420025379.6203763485;-86.6968231201171875;-89.50055694580078125
1420027377.6223742962;-86.2919769287109375;-88.28264617919921875
1420029375.6243722439;-87.73419189453125;-88.54619598388671875
1420031373.6263701916;-86.95767974853515625;-88.35832977294921875
1420033371.6283681393;-85.7827606201171875;-87.8919677734375
1420035369.630366087;-83.24680328369140625;-87.09450531005859375
1420037367.6323640347;-84.4706878662109375;-86.65373992919921875
1420039365.6343619823;-86.95725250244140625;-94.90987396240234375
1420041363.63635993;-86.66790771484375;-97.17269134521484375
1420043361.6383578777;-83.8345489501953125;-87.42531585693359375
1420045359.6403558254;-81.4717254638671875;-86.00846099853515625
1420047357.6423537731;-83.08008575439453125;-87.7589569091796875
1420049355.6443517208;-85.36208343505859375;-94.35701751708984375
1420051353.6463496685;-85.31322479248046875;-88.7012176513671875
1420053351.6483476162;-86.89505767822265625;-91.99439239501953125
1420055349.6503455639;-85.5943145751953125;-90.9440765380859375
1420057347.6523435116;-83.6893310546875;-84.8333740234375
1420059345.6543414593;-83.15967559814453125;-88.79931640625
1420061343.656339407;-83.3559112548828125;-89.03246307373046875
1420063341.6583373547;-81.417388916015625;-83.9344024658203125
1420065339.6603353024;-82.6660308837890625;-89.4462738037109375
1420067337.66233325;-87.59497833251953125;-97.8978729248046875
1420069335.6643311977;-85.375732421875;-87.84313201904296875
1420071333.6663291454;-86.9219207763671875;-88.35790252685546875
1420073331.6683270931;-85.81801605224609375;-87.723052978515625
1420075329.6703250408;-87.94559478759765625;-96.88571929931640625
1420077327.6723229885;-85.167266845703125;-91.15676116943359375
1420079325.6743209362;-84.9347991943359375;-93.70992279052734375
1420081323.6763188839;-86.7656402587890625;-97.2087860107421875
1420083321.6783168316;-89.58864593505859375;-93.64119720458984375
1420085319.6803147793;-85.80184173583984375;-91.101348876953125
1420087317.682312727;-86.27630615234375;-92.89099884033203125
1420089315.6843106747;-84.10419464111328125;-85.61822509765625
1420091313.6863086224;-83.8950958251953125;-91.25301361083984375
1420093311.6883065701;-86.798065185546875;-93.435211181640625
1420095309.6903045177;-83.80080413818359375;-92.361114501953125
1420097307.6923024654;-84.53701019287109375;-91.1750030517578125
1420099305.6943004131;-86.313812255859375;-94.5793914794921875
1420101303.6962983608;-88.3860626220703125;-92.4897308349609375
1420103301.6982963085;-83.90590667724609375;-87.6958465576171875
1420105299.7002942562;-80.45426177978515625;-84.32135772705078125
1420107297.7022922039;-82.6527099609375;-84.65256500244140625
1420109295.7042901516;-85.48165130615234375;-87.9287109375
1420111293.7062880993;-81.442291259765625;-90.13211822509765625
1420113291.708286047;-79.52709197998046875;-81.11954498291015625
1420115289.7102839947;-80.07680511474609375;-81.991790771484375
1420117287.7122819424;-82.8957977294921875;-88.34247589111328125
1420119285.7142798901;-87.543853759765625;-91.47447967529296875
1420121283.7162778378;-81.33708953857421875;-94.2846832275390625
1420123281.7182757854;-80.80878448486328125;-88.410797119140625
1420125279.7202737331;-82.69142913818359375;-86.70108795166015625
1420127277.7222716808;-80.4044952392578125;-88.86165618896484375
1420129275.7242696285;-82.5566864013671875;-90.560882568359375
1420131273.7262675762;-85.13330841064453125;-86.0298919677734375
1420133271.7282655239;-85.79358673095703125;-90.0860748291015625
1420135269.7302634716;-85.46381378173828125;-89.752288818359375
1420137267.7322614193;-85.42549896240234375;-98.31410980224609375
1420139265.734259367;-85.78955078125;-94.92975616455078125
1420141263.7362573147;-83.846435546875;-89.71730804443359375
1420143261.7382552624;-89.83642578125;-92.189453125
1420145259.7402532101;-83.6807098388671875;-86.131805419921875
1420147257.7422511578;-84.97647857666015625;-89.031585693359375
1420149255.7442491055;-82.122039794921875;-91.80043792724609375
1420151253.7462470531;-81.0292816162109375;-89.78221893310546875
1420153251.7482450008;-76.618682861328125;-81.17853546142578125
1420155249.7502429485;-73.724456787109375;-75.80269622802734375
1420157247.7522408962;-78.19122314453125;-80.48120880126953125
1420159245.7542388439;-79.844512939453125;-82.78842926025390625
1420161243.7562367916;-82.318634033203125;-84.51927947998046875
1420163241.7582347393;-83.0255279541015625;-97.06390380859375
1420165239.760232687;-82.99910736083984375;-87.24382781982421875
1420167237.7622306347;-85.78882598876953125;-89.20220947265625
1420169235.7642285824;-87.42670440673828125;-91.02099609375
1420171233.7662265301;-83.122955322265625;-86.58545684814453125
1420173231.7682244778;-83.11161041259765625;-84.74736785888671875
1420175229.7702224255;-88.72847747802734375;-93.85338592529296875
1420177227.7722203732;-82.317169189453125;-90.01929473876953125
1420179225.7742183208;-82.40062713623046875;-83.5708160400390625
1420181223.7762162685;-83.181976318359375;-86.57814788818359375
1420183221.7782142162;-83.52191925048828125;-90.06075286865234375
1420185219.7802121639;-83.0525054931640625;-86.49155426025390625
1420187217.7822101116;-86.76743316650390625;-88.00257110595703125
1420189215.7842080593;-84.80329132080078125;-88.1672515869140625
1420191213.786206007;-82.30879974365234375;-89.9375
1420193211.7882039547;-84.01625823974609375;-86.43003082275390625
1420195209.7902019024;-85.85875701904296875;-88.3813018798828125
1420197207.7921998501;-85.0740966796875;-87.69244384765625
1420199205.7941977978;-81.0168304443359375;-87.83397674560546875
1420201203.7961957455;-81.0893096923828125;-84.8594207763671875
1420203201.7981936932;-88.43752288818359375;-97.14150238037109375
1420205199.8001916409;-84.48777008056640625;-87.83734130859375
1420207197.8021895885;-80.857818603515625;-87.49459075927734375
1420209195.8041875362;-82.89017486572265625;-86.72460174560546875
1420211193.8061854839;-82.17699432373046875;-86.597015380859375
1420213191.8081834316;-78.26621246337890625;-87.73441314697265625
1420215189.8101813793;-80.2657470703125;-85.0139007568359375
1420217187.812179327;-81.4091949462890625;-93.03209686279296875
1420219185.8141772747;-82.1669769287109375;-92.428558349609375
1420221183.8161752224;-87.8301239013671875;-92.229248046875
1420223181.8181731701;-87.64060211181640625;-91.066436767578125
1420225179.8201711178;-81.85694122314453125;-92.5436248779296875
1420227177.8221690655;-79.29278564453125;-98.23564910888671875
1420229175.8241670132;-80.55487823486328125;-95.468658447265625
1420231173.8261649609;-82.87543487548828125;-86.377960205078125
1420233171.8281629086;-83.9824676513671875;-88.09809112548828125
1420235169.8301608562;-87.2277069091796875;-88.43138885498046875
1420237167.8321588039;-83.187469482421875;-91.63475799560546875
1420239165.8341567516;-84.07241058349609375;-86.7368316650390625
1420241163.8361546993;-82.14981842041015625;-91.5780029296875
1420243161.838152647;-78.0063629150390625;-89.0626220703125
1420245159.8401505947;-78.86894989013671875;-87.7267608642578125
1420247157.8421485424;-87.6042938232421875;-87.6042938232421875
1420249155.8441464901;-83.366455078125;-83.366455078125
1420251153.8461444378;-64.0077362060546875;-71.00272369384765625
1420253151.8481423855;-50.486835479736328125;-50.486835479736328125
1420255149.8501403332;-47.744678497314453125;-47.744678497314453125
1420257147.8521382809;-52.472118377685546875;-52.472118377685546875
1420259145.8541362286;-69.4539794921875;-79.009918212890625
1420261143.8561341763;-83.73009490966796875;-88.32743072509765625
1420263141.8581321239;-86.01570892333984375;-88.25131988525390625
1420265139.8601300716;-84.33758544921875;-92.39093017578125
1420267137.8621280193;-85.54080963134765625;-87.64852142333984375
1420269135.864125967;-81.9814605712890625;-93.48186492919921875
1420271133.8661239147;-80.88767242431640625;-96.35633087158203125
1420273131.8681218624;-79.8083648681640625;-90.1904296875
1420275129.8701198101;-81.9703216552734375;-93.583953857421875
1420277127.8721177578;-82.87357330322265625;-85.9351654052734375
1420279125.8741157055;-80.10353851318359375;-85.3814849853515625
1420281123.8761136532;-83.02691650390625;-86.7890777587890625
1420283121.8781116009;-82.9268341064453125;-100.01145172119140625
1420285119.8801095486;-82.48702239990234375;-92.63251495361328125
1420287117.8821074963;-80.78337860107421875;-90.31352996826171875
1420289115.884105444;-85.51088714599609375;-94.2118988037109375
1420291113.8861033916;-82.3828582763671875;-91.578887939453125
1420293111.8881013393;-81.7635040283203125;-85.840667724609375
1420295109.890099287;-85.0028076171875;-89.48365020751953125
1420297107.8920972347;-82.77893829345703125;-93.8094482421875
1420299105.8940951824;-83.088043212890625;-101.90766143798828125
1420301103.8960931301;-81.57505035400390625;-87.130035400390625
1420303101.8980910778;-81.98493194580078125;-84.2697296142578125
1420305099.9000890255;-82.15654754638671875;-87.20130157470703125
1420307097.9020869732;-80.75510406494140625;-87.3048858642578125
1420309095.9040849209;-83.65836334228515625;-92.95006561279296875
1420311093.9060828686;-84.48911285400390625;-87.30683135986328125
1420313091.9080808163;-83.35448455810546875;-86.83875274658203125
1420315089.910078764;-85.496429443359375;-88.35085296630859375
1420317087.9120767117;-81.78157806396484375;-85.0453033447265625
1420319085.9140746593;-81.245086669921875;-84.6336669921875
1420321083.916072607;-81.64682769775390625;-95.12088775634765625
1420323081.9180705547;-82.79550933837890625;-88.5850372314453125
1420325079.9200685024;-83.330108642578125;-86.45920562744140625
1420327077.9220664501;-80.4844207763671875;-81.1364593505859375
1420329075.9240643978;-80.3760223388671875;-84.54834747314453125
1420331073.9260623455;-81.9527130126953125;-84.4791412353515625
1420333071.9280602932;-79.76642608642578125;-84.84078216552734375
1420335069.9300582409;-82.98188018798828125;-86.38486480712890625
1420337067.9320561886;-86.925140380859375;-94.0054168701171875
1420339065.9340541363;-81.20743560791015625;-85.26320648193359375
1420341063.936052084;-79.68489837646484375;-85.7302398681640625
1420343061.9380500317;-80.76978302001953125;-97.47745513916015625
1420345059.9400479794;-81.3963165283203125;-87.3843841552734375
1420347057.942045927;-84.16672515869140625;-87.0364227294921875
1420349055.9440438747;-45.251781463623046875;-63.803619384765625
1420351053.9460418224;-13.473500251770019531;-21.562761306762695313
1420353051.9480397701;1.01357269287109375;1.01357269287109375
1420355049.9500377178;4.1570668220520019531;4.1570668220520019531
1420357047.9520356655;-0.11653985828161239624;-0.11653985828161239624
1420359045.9540336132;-16.279550552368164063;-25.132745742797851563
1420361043.9560315609;-51.32851409912109375;-72.9736328125
1420363041.9580295086;-83.10710906982421875;-84.8998565673828125
1420365039.9600274563;-85.25949859619140625;-88.27872467041015625
1420367037.962025404;-81.190338134765625;-82.60440826416015625
1420369035.9640233517;-79.1781463623046875;-87.171234130859375
1420371033.9660212994;-79.73361968994140625;-85.6961822509765625
1420373031.9680192471;-82.8641204833984375;-90.79528045654296875
1420375029.9700171947;-87.27288818359375;-96.08251190185546875
1420377027.9720151424;-86.08721923828125;-87.51865386962890625
1420379025.9740130901;-86.32271575927734375;-87.96640777587890625
1420381023.9760110378;-81.39093017578125;-84.1271209716796875
1420383021.9780089855;-80.94944000244140625;-89.15670013427734375
1420385019.9800069332;-81.8828582763671875;-94.494598388671875
1420387017.9820048809;-84.96781158447265625;-88.911468505859375
1420389015.9840028286;-84.963165283203125;-90.94559478759765625
1420391013.9860007763;-84.43129730224609375;-87.78878021240234375
1420393011.987998724;-82.086578369140625;-89.80887603759765625
1420395009.9899966717;-83.095916748046875;-85.55556488037109375
1420397007.9919946194;-83.67597198486328125;-89.3846588134765625
1420399005.9939925671;-87.29735565185546875;-104.6547088623046875
1420401003.9959905148;-84.675506591796875;-88.1115875244140625
1420403001.9979884624;-86.18289947509765625;-86.18289947509765625
1420404999.9999864101;-74.56366729736328125;-74.56366729736328125
1420406998.0019843578;-73.88105010986328125;-73.88105010986328125
1420408996.0039823055;-80.2605438232421875;-86.7779083251953125
1420410994.0059802532;-83.443328857421875;-85.00878143310546875
1420412992.0079782009;-82.29534912109375;-90.043182373046875
1420414990.0099761486;-84.18988800048828125;-86.7893829345703125
1420416988.0119740963;-81.73847198486328125;-85.49549102783203125
1420418986.013972044;-85.57933807373046875;-97.317108154296875
1420420984.0159699917;-81.19699859619140625;-89.7208709716796875
1420422982.0179679394;-82.5382537841796875;-83.6148223876953125
1420424980.0199658871;-85.54631805419921875;-87.55844879150390625
1420426978.0219638348;-82.84761810302734375;-90.75711822509765625
1420428976.0239617825;-79.83190155029296875;-88.3701629638671875
1420430974.0259597301;-83.28411865234375;-88.51666259765625
1420432972.0279576778;-82.93895721435546875;-87.74629974365234375
1420434970.0299556255;-81.83950042724609375;-87.40462493896484375
1420436968.0319535732;-82.96414947509765625;-83.56044769287109375
1420438966.0339515209;-81.37935638427734375;-86.25415802001953125
1420440964.0359494686;-80.32289886474609375;-87.88653564453125
1420442962.0379474163;-80.8564300537109375;-81.58963775634765625
1420444960.039945364;-83.633392333984375;-85.3529205322265625
1420446958.0419433117;-83.96231842041015625;-89.51007080078125
1420448956.0439412594;-47.69140625;-67.94881439208984375
1420450954.0459392071;-14.565080642700195313;-22.957792282104492188
1420452952.0479371548;0.585521697998046875;0.585521697998046875
1420454950.0499351025;4.17891693115234375;4.17891693115234375
1420456948.0519330502;0.35863861441612243652;0.35863861441612243652
1420458946.0539309978;-15.123361587524414063;-23.662988662719726563
1420460944.0559289455;-48.760585784912109375;-68.43592071533203125
1420462942.0579268932;-81.52692413330078125;-87.22603607177734375
1420464940.0599248409;-79.99275970458984375;-81.68731689453125
1420466938.0619227886;-82.53043365478515625;-87.48136138916015625
1420468936.0639207363;-79.6239776611328125;-90.2064971923828125
1420470934.065918684;-79.0998992919921875;-101.15865325927734375
1420472932.0679166317;-84.444732666015625;-91.64703369140625
1420474930.0699145794;-82.3398895263671875;-99.01291656494140625
1420476928.0719125271;-83.99634552001953125;-97.77164459228515625
1420478926.0739104748;-83.0836029052734375;-84.7464447021484375
1420480924.0759084225;-81.12711334228515625;-90.74990081787109375
1420482922.0779063702;-79.7356719970703125;-85.7900238037109375
1420484920.0799043179;-79.3364105224609375;-90.80279541015625
1420486918.0819022655;-80.26503753662109375;-89.750091552734375
1420488916.0839002132;-79.829437255859375;-89.04677581787109375
1420490914.0858981609;-80.36893463134765625;-89.29138946533203125
1420492912.0878961086;-85.08611297607421875;-87.5952911376953125
1420494910.0898940563;-84.5336456298828125;-89.6597900390625
1420496908.091892004;-82.7663726806640625;-87.2462310791015625
1420498906.0938899517;-83.2842254638671875;-96.4793548583984375
1420500904.0958878994;-82.4918365478515625;-89.98210906982421875
1420502902.0978858471;-84.78073883056640625;-92.1141510009765625
1420504900.0998837948;-76.83461761474609375;-79.24645233154296875
1420506898.1018817425;-76.44293975830078125;-78.8342132568359375
1420508896.1038796902;-82.2635345458984375;-83.91808319091796875
1420510894.1058776379;-85.66170501708984375;-86.97855377197265625
1420512892.1078755856;-87.7735595703125;-90.94470977783203125
1420514890.1098735332;-84.3271026611328125;-88.24448394775390625
1420516888.1118714809;-81.194732666015625;-82.3677825927734375
1420518886.1138694286;-82.24782562255859375;-83.5009918212890625
1420520884.1158673763;-85.02231597900390625;-86.50942230224609375
1420522882.117865324;-85.795684814453125;-90.61368560791015625
1420524880.1198632717;-80.8384857177734375;-90.1833343505859375
1420526878.1218612194;-83.2710723876953125;-87.4387664794921875
1420528876.1238591671;-83.1897430419921875;-92.1865997314453125
1420530874.1258571148;-86.8759765625;-96.0513153076171875
1420532872.1278550625;-84.7143402099609375;-95.67725372314453125
1420534870.1298530102;-85.28582763671875;-91.553619384765625
1420536868.1318509579;-83.366729736328125;-91.3621978759765625
1420538866.1338489056;-83.367645263671875;-85.31958770751953125
1420540864.1358468533;-83.445281982421875;-93.595611572265625
1420542862.1378448009;-87.748626708984375;-93.15346527099609375
1420544860.1398427486;-88.40364837646484375;-97.36209869384765625
1420546858.1418406963;-83.5271148681640625;-85.924163818359375
1420548856.143838644;-83.33563232421875;-93.55419921875
1420550854.1458365917;-68.76134490966796875;-77.39244842529296875
1420552852.1478345394;-52.781017303466796875;-52.781017303466796875
1420554850.1498324871;-48.745059967041015625;-48.745059967041015625
1420556848.1518304348;-52.07353973388671875;-52.07353973388671875
1420558846.1538283825;-66.48195648193359375;-74.2659912109375
1420560844.1558263302;-83.26816558837890625;-85.1168060302734375
1420562842.1578242779;-86.179840087890625;-88.89694976806640625
1420564840.1598222256;-82.5280303955078125;-87.055755615234375
1420566838.1618201733;-81.23772430419921875;-87.44591522216796875
1420568836.163818121;-81.3943939208984375;-82.50872802734375
1420570834.1658160686;-83.80527496337890625;-88.6217193603515625
1420572832.1678140163;-84.37125396728515625;-86.93895721435546875
1420574830.169811964;-85.62249755859375;-87.30959320068359375
1420576828.1718099117;-86.1567840576171875;-87.55916595458984375
1420578826.1738078594;-81.9722900390625;-84.25170135498046875
1420580824.1758058071;-80.606231689453125;-82.3419952392578125
1420582822.1778037548;-79.61907196044921875;-86.3697662353515625
1420584820.1798017025;-81.2727813720703125;-92.3836212158203125
1420586818.1817996502;-87.872039794921875;-93.38416290283203125
1420588816.1837975979;-85.0379180908203125;-88.53650665283203125
1420590814.1857955456;-83.73853302001953125;-85.71683502197265625
1420592812.1877934933;-81.6051788330078125;-88.14247894287109375
1420594810.189791441;-79.00769805908203125;-90.63170623779296875
1420596808.1917893887;-80.2987823486328125;-85.558868408203125
1420598806.1937873363;-79.3004302978515625;-84.99983978271484375
1420600804.195785284;-79.26465606689453125;-83.3054962158203125
1420602802.1977832317;-80.16840362548828125;-89.45809173583984375
1420604800.1997811794;-82.249053955078125;-84.66342926025390625
1420606798.2017791271;-81.1866912841796875;-94.6640625
1420608796.2037770748;-82.33386993408203125;-84.66841888427734375
1420610794.2057750225;-85.04872894287109375;-87.399322509765625
1420612792.2077729702;-89.2315826416015625;-95.88525390625
1420614790.2097709179;-86.041473388671875;-89.92040252685546875
1420616788.2117688656;-82.33130645751953125;-86.1096343994140625
1420618786.2137668133;-80.56195068359375;-83.50551605224609375
1420620784.215764761;-85.97332763671875;-88.575103759765625
1420622782.2177627087;-88.75557708740234375;-92.12059783935546875
1420624780.2197606564;-88.4368896484375;-89.023712158203125
1420626778.221758604;-83.14499664306640625;-91.0274200439453125
1420628776.2237565517;-84.2620086669921875;-86.11077880859375
1420630774.2257544994;-83.22906494140625;-93.74909210205078125
1420632772.2277524471;-82.27466583251953125;-94.77704620361328125
1420634770.2297503948;-83.7868194580078125;-87.1739959716796875
1420636768.2317483425;-85.2893524169921875;-88.35984039306640625
1420638766.2337462902;-87.34526824951171875;-93.1830596923828125
1420640764.2357442379;-87.19705963134765625;-93.36524200439453125
1420642762.2377421856;-87.91765594482421875;-93.7319488525390625
1420644760.2397401333;-85.6541748046875;-87.22246551513671875
1420646758.241738081;-82.32317352294921875;-86.47470855712890625
1420648756.2437360287;-79.481353759765625;-87.84737396240234375
1420650754.2457339764;-81.13410186767578125;-86.2504425048828125
1420652752.2477319241;-81.56298828125;-88.50705718994140625
1420654750.2497298717;-79.00032806396484375;-81.09560394287109375
1420656748.2517278194;-80.75879669189453125;-87.64189910888671875
1420658746.2537257671;-84.08469390869140625;-98.80657196044921875
1420660744.2557237148;-82.71602630615234375;-85.387908935546875
1420662742.2577216625;-81.63750457763671875;-85.82538604736328125
1420664740.2597196102;-85.05204010009765625;-89.30602264404296875
1420666738.2617175579;-83.73529052734375;-88.41375732421875
1420668736.2637155056;-81.30727386474609375;-85.93006134033203125
1420670734.2657134533;-80.0311126708984375;-89.70847320556640625
1420672732.267711401;-81.33057403564453125;-88.068756103515625
1420674730.2697093487;-82.6917877197265625;-86.150909423828125
1420676728.2717072964;-79.8947296142578125;-96.6422271728515625
1420678726.2737052441;-79.8299102783203125;-94.64537811279296875
1420680724.2757031918;-85.338653564453125;-91.4464111328125
1420682722.2777011395;-83.67249298095703125;-91.36128997802734375
1420684720.2796990871;-83.6327667236328125;-85.5180511474609375
1420686718.2816970348;-83.29134368896484375;-87.04261016845703125
1420688716.2836949825;-82.6583099365234375;-92.1017303466796875
1420690714.2856929302;-87.3115997314453125;-93.18017578125
1420692712.2876908779;-85.00072479248046875;-86.8186798095703125
1420694710.2896888256;-82.33448028564453125;-86.1896820068359375
1420696708.2916867733;-80.53733062744140625;-83.729156494140625
1420698706.293684721;-82.91204833984375;-91.91330718994140625
1420700704.2956826687;-85.0665435791015625;-90.2208404541015625
1420702702.2976806164;-85.030181884765625;-93.13687896728515625
1420704700.2996785641;-81.9564056396484375;-95.4223480224609375
1420706698.3016765118;-85.39644622802734375;-89.01898956298828125
1420708696.3036744595;-86.5405731201171875;-92.731170654296875
1420710694.3056724072;-81.25458526611328125;-95.7623748779296875
1420712692.3076703548;-83.86652374267578125;-87.4149017333984375
1420714690.3096683025;-82.77754974365234375;-92.52825164794921875
1420716688.3116662502;-83.08814239501953125;-85.55816650390625
1420718686.3136641979;-82.37703704833984375;-88.5992584228515625
1420720684.3156621456;-83.542877197265625;-89.23212432861328125
1420722682.3176600933;-88.983673095703125;-93.51045989990234375
1420724680.319658041;-90.12412261962890625;-101.52460479736328125
1420726678.3216559887;-88.6451416015625;-97.25843048095703125
1420728676.3236539364;-86.85585784912109375;-91.52245330810546875
1420730674.3256518841;-88.80047607421875;-96.853515625
1420732672.3276498318;-89.45306396484375;-109.11634063720703125
1420734670.3296477795;-86.1567840576171875;-86.9322662353515625
1420736668.3316457272;-87.466156005859375;-91.18365478515625
1420738666.3336436749;-91.23069000244140625;-94.7841033935546875
1420740664.3356416225;-87.0435943603515625;-92.1050872802734375
1420742662.3376395702;-84.7611236572265625;-92.71160125732421875
1420744660.3396375179;-83.45197296142578125;-85.666534423828125
1420746658.3416354656;-81.7076263427734375;-89.60626220703125
1420748656.3436334133;-82.2352142333984375;-91.66841888427734375
1420750654.345631361;-83.80170440673828125;-86.6712799072265625
1420752652.3476293087;-85.23523712158203125;-87.6839599609375
1420754650.3496272564;-82.14211273193359375;-87.0827178955078125
1420756648.3516252041;-80.1323699951171875;-98.19882965087890625
1420758646.3536231518;-81.74503326416015625;-102.8740997314453125
1420760644.3556210995;-88.52729034423828125;-91.75724029541015625
1420762642.3576190472;-86.71262359619140625;-96.6083831787109375
1420764640.3596169949;-90.23844146728515625;-94.447418212890625
1420766638.3616149426;-84.8175201416015625;-89.2351226806640625
1420768636.3636128902;-82.61536407470703125;-89.7397613525390625
1420770634.3656108379;-84.16698455810546875;-86.63483428955078125
1420772632.3676087856;-86.287353515625;-89.75811767578125
1420774630.3696067333;-85.8049163818359375;-91.691925048828125
1420776628.371604681;-85.77005767822265625;-87.34915924072265625
1420778626.3736026287;-84.61968231201171875;-91.63352203369140625
1420780624.3756005764;-81.465911865234375;-85.77329254150390625
1420782622.3775985241;-85.98979949951171875;-89.4024810791015625
1420784620.3795964718;-85.8050079345703125;-88.271820068359375
1420786618.3815944195;-91.66118621826171875;-100.760528564453125
1420788616.3835923672;-92.15761566162109375;-102.04508209228515625
1420790614.3855903149;-82.23612213134765625;-90.99987030029296875
1420792612.3875882626;-78.80809783935546875;-84.1877899169921875
1420794610.3895862103;-78.64666748046875;-91.14353179931640625
1420796608.3915841579;-81.41051483154296875;-89.8677825927734375
1420798606.3935821056;-84.07671356201171875;-95.48578643798828125
1420800604.3955800533;-86.57680511474609375;-88.68511962890625
1420802602.397578001;-86.730133056640625;-99.45378875732421875
1420804600.3995759487;-85.91945648193359375;-95.14531707763671875
1420806598.4015738964;-85.81699371337890625;-88.92412567138671875
1420808596.4035718441;-84.1737518310546875;-86.56909942626953125
1420810594.4055697918;-85.936309814453125;-91.83652496337890625
1420812592.4075677395;-85.0291748046875;-89.18793487548828125
1420814590.4095656872;-83.949432373046875;-90.24138641357421875
1420816588.4115636349;-84.2279510498046875;-87.61386871337890625
1420818586.4135615826;-81.30548095703125;-84.72039031982421875
1420820584.4155595303;-80.933563232421875;-81.7530059814453125
1420822582.417557478;-80.65830230712890625;-84.86639404296875
1420824580.4195554256;-84.66999053955078125;-91.70259857177734375
1420826578.4215533733;-81.75727081298828125;-89.605712890625
1420828576.423551321;-80.94559478759765625;-86.00925445556640625
